incident_address,longitude,latitude,incident_count
102-06 97 AVENUE,-73.84142517752582,40.68746702842807,1
102-07 187 STREET,-73.77046971479311,40.70762029557214,1
102-08 127 STREET,-73.81876029156986,40.69105941302572,3
102-09 134 STREET,-73.81320299121356,40.69252172639288,4
102-09 DUNTON COURT,-73.82940123012744,40.65453166828923,1
102-10 27 AVENUE,-73.86746216353181,40.76383173639508,2
102-11 42 AVENUE,-73.8629577331535,40.74768185421915,1
102-12 62 ROAD,-73.8554602309527,40.735079754711954,1
102-12 85 DRIVE,-73.84574821024617,40.69694786182836,1
102-13 89 STREET,-73.85041721128383,40.68138566612822,1
102-13 ROOSEVELT AVENUE,-73.86384130205069,40.749763423740966,1
102-15 212 STREET,-73.74644315957055,40.712661435215246,1
102-15 CORONA AVENUE,-73.86129749939293,40.74425167077228,1
102-19 85 DRIVE,-73.84568322094582,40.69698071196797,1
102-20 216 STREET,-73.74266786399569,40.713234949977455,1
102-20 217 STREET,-73.74138307877007,40.71339675729085,1
102-20 63 AVENUE,-73.85477033002411,40.733747679341285,1
102-20 ATLANTIC AVENUE,-73.84252630154614,40.68994432728586,7
102-20 REMINGTON STREET,-73.81028039699076,40.69311530652836,1
102-21 135 STREET,-73.8123264996307,40.69259989887279,1
102-25 67 ROAD,-73.85153789119009,40.72700791831697,1
102-26 62 ROAD,-73.85544939996096,40.735082485874216,1
102-26 87 AVENUE,-73.8444339600773,40.69452520386485,4
102-28 45 AVENUE,-73.86206883189156,40.746459378425385,1
102-28 85 AVENUE,-73.84636913058168,40.69823599012575,4
102-28 86 ROAD,-73.84495773259967,40.69569792845444,2
102-28 88 AVENUE,-73.84441040800561,40.693800552034055,3
102-28 PARK LANE SOUTH,-73.84666691742542,40.69890611136749,2
102-29 NICOLLS AVENUE,-73.86127436037224,40.74496527874461,3
102-30 67 AVENUE,-73.85137013986763,40.72780917191531,4
102-30 88 AVENUE,-73.84440680189459,40.69380054715875,2
102-31 85 AVENUE,-73.84637269898394,40.69825246351589,11
102-31 DUNTON COURT,-73.82856838465196,40.65465669015772,1
102-32 87 AVENUE,-73.84435817966451,40.694547059586746,5
102-33 46 AVENUE,-73.86174528978171,40.74584965543577,1
102-34 1 STREET,-73.8293630349694,40.65537426110229,1
102-34 46 AVENUE,-73.86173449147529,40.74583591870969,1
102-34 88 AVENUE,-73.84440318937816,40.69380328704752,1
102-34 FIRST STREET,-73.8293630349694,40.65537426110229,2
102-35 65 ROAD,-73.85223870581177,40.72986611482239,3
102-37 65 ROAD,-73.85223870581177,40.72986611482239,3
102-38 46 AVENUE,-73.86173088254652,40.74583591437728,1
102-40 86 ROAD,-73.84480978839578,40.69573615586727,1
102-41 187 STREET,-73.77045543861132,40.70757635073568,2
102-41 65 ROAD,-73.8522350977485,40.729866110192425,1
102-41 90 AVENUE,-73.84377509120264,40.69253435098197,4
102-43 43 AVENUE,-73.8624677268588,40.74728328111684,2
102-43 88 STREET,-73.8512039933975,40.681029865266574,2
102-43 CORONA AVENUE,-73.86091142196555,40.74421826813797,5
102-45 62 ROAD,-73.85544574993321,40.73510169459293,2
102-45 CORONA AVENUE,-73.860886160078,40.74421823762805,1
102-48 43 AVENUE,-73.86245331916456,40.74726954015152,2
102-53 187 STREET,-73.77045188847231,40.70755987501779,1
102-55 67 DRIVE,-73.85010271540689,40.72666296384338,1
102-55 67 ROAD,-73.85150900957466,40.72701611535598,1
102-55 JAMAICA AVENUE,-73.84336495982106,40.695196223179614,1
1020 74 STREET,-74.0127704103286,40.624500513449455,1
1020 ANDERSON AVENUE,-73.92683812965701,40.83270606482768,1
1020 CYPRESS AVENUE,-73.90209542844526,40.69767931135709,2
1020 EAST   38 STREET,-73.9396765636114,40.63037297194546,1
1020 GERARD AVENUE,-73.92277817473337,40.83116912288787,1
1020 GRAND CONCOURSE,-73.92078450573074,40.83031416456497,2
1020 RENSSELAER AVENUE,-74.20904189976352,40.53696857444292,1
1020 SUMMIT AVENUE,-73.92986885163243,40.83377564093156,2
10200 AVENUE M,-73.88949379801083,40.63960759103372,1
1021 38 STREET,-73.99164355866637,40.644784899095946,1
1021 GARRISON AVENUE,-73.89025467160896,40.818890338458864,1
1021 PUGSLEY AVENUE,-73.8562753698681,40.82724909042295,1
10217 AVENUE M,-73.88942162059622,40.63967614135572,1
1022 HENDRIX STREET,-73.88143620185556,40.65631531240105,1
1022 REV JAMES A POLITE AVENUE,-73.89885626452619,40.8241159157086,2
1023 BROADWAY,-73.93275853378509,40.69559332836931,1
1023 CARROLL STREET,-73.95615250142305,40.66748441934868,1
1023 EAST   94 STREET,-73.90612950807537,40.64488687559973,1
1023 EAST  225 STREET,-73.85110949817016,40.8848346830358,1
1023 FAILE STREET,-73.88955984994053,40.823934469687,1
1023 WILLMOHR STREET,-73.92001169465938,40.65557457872736,1
1024 ARDEN AVENUE,-74.17558765747837,40.54397723296633,1
1024 DEAN STREET,-73.9561998524407,40.67771696232688,1
1024 EAST   84 STREET,-73.90802377019519,40.63527616058003,5
1024 ELDER AVENUE,-73.87821699344124,40.82454061007636,1
1024 HANCOCK STREET,-73.91574735164289,40.68755916806326,23
1024 HENDRIX STREET,-73.88141103179638,40.65628234905181,1
1024 MONTGOMERY STREET,-73.93059495473237,40.66427142721548,6
1024 NEW YORK AVENUE,-73.94638495147221,40.6480884043836,1
1024 WINTHROP STREET,-73.92554213463238,40.66039812789863,1
1025 BOYNTON AVENUE,-73.8772991398564,40.8245945314593,1
1025 CRESCENT STREET,-73.86665487727204,40.66219217551024,3
1025 EAST   14 STREET,-73.96216438851168,40.62431109583685,1
1025 GERARD AVENUE,-73.92291571579949,40.830974340203326,1
1025 HEGEMAN AVENUE,-73.87505841606999,40.66708183068881,1
1025 WINTHROP STREET,-73.92550964680503,40.66044202335439,1
1026 PRESIDENT STREET,-73.95751432028796,40.6686706742082,2
1026 RICHMOND ROAD,-74.09286976933721,40.60162427065381,3
1027 EAST   85 STREET,-73.90722688816616,40.63572841055293,1
1027 LEGGETT AVENUE,-73.8994860725947,40.81381004152751,1
1027 WILLMOHR STREET,-73.91992152424865,40.65563215641289,2
1028 80 STREET,-74.01622423007295,40.620981255737625,1
1028 EAST   84 STREET,-73.9079518020171,40.63521022805661,1
1028 ELDER AVENUE,-73.87823133071247,40.82460375374574,5
1029 REMSEN AVENUE,-73.90979947067342,40.64368485156477,5
103 AVENUE,-73.81799574577269,40.68960848122642,9
103 AVENUE B,-73.9813765585239,40.7248294637277,1
103 BATTERY AVENUE,-74.0240177635738,40.61656352087903,1
103 EAST   59 STREET,-73.9216921750012,40.651658929964015,1
103 EAST  174 STREET,-73.91203155951764,40.84474225729621,1
103 ELTON STREET,-73.8850187737578,40.68134859141925,1
103 HART STREET,-73.9474231837578,40.69333378296161,1
103 HAVEMEYER STREET,-73.95649033145627,40.71324260743453,1
103 MAC DOUGAL STREET,-74.00083346055158,40.72960684303375,1
103 MAIN STREET,-74.2499232340609,40.51223557748644,1
103 MOORE STREET,-73.94157569451076,40.703862635607855,4
103 PIAVE AVENUE,-74.06977826514326,40.5937795066916,7
103 PINE STREET,-73.87338589470953,40.684147028703926,1
103 ROCKAWAY PARKWAY,-73.92312689453188,40.66383025909773,1
103 SCRIBNER AVENUE,-74.08553049107968,40.63804788243058,8
103 SHERIDAN AVENUE,-73.86742335874169,40.67995453061078,1
103 STREET,-73.84943094576175,40.71533373133469,4
103 THAYER STREET,-73.92776116166095,40.86455895604007,3
103 VERNON AVENUE,-73.94780789457761,40.69479143035493,4
103 WALDEN AVENUE,-74.12118556771769,40.57981514871803,1
103 WEST  127 STREET,-73.94503772510882,40.80929274962784,1
103 WEST  165 STREET,-73.92756294810124,40.83410632591945,2
103 WOODBINE STREET,-73.9174656609663,40.69180382946988,1
103-01 27 AVENUE,-73.86694532762603,40.764141296873056,1
103-02 106 STREET,-73.83581457540978,40.68454146330986,1
103-02 130 STREET,-73.81601809450828,40.69035239916367,1
103-02 LIBERTY AVENUE,-73.83765672018968,40.68171421204054,1
103-04 37 AVENUE,-73.86428885762626,40.75329644565175,1
103-05 35 AVENUE,-73.86498246590803,40.75477393588445,1
103-05 LEFFERTS BOULEVARD,-73.82485253901814,40.68764611126056,2
103-06 117 STREET,-73.8265665180457,40.68717386094589,2
103-06 29 AVENUE,-73.86612618824252,40.76218883379729,1
103-08 106 STREET,-73.83577510973538,40.68446180847359,1
103-08 113 STREET,-73.82991498684169,40.68626484838531,2
103-08 35 AVENUE,-73.86495361286049,40.75476292306594,1
103-09 LEFFERTS BOULEVARD,-73.82482742837365,40.687596667068895,2
103-10 113 STREET,-73.8298970493538,40.68622913977976,8
103-10 120 STREET,-73.82381344441364,40.68788332056924,2
103-10 35 AVENUE,-73.86493916964487,40.75476565088156,1
103-11 103 STREET,-73.83867999936274,40.6834832875912,1
103-11 124 STREET,-73.8206129163762,40.688693574428406,1
103-11 35 AVENUE,-73.86494635508134,40.7547821278004,1
103-11 68 DRIVE,-73.85071125881217,40.72397388854547,1
103-11 90 STREET,-73.84921051224381,40.68088728649019,5
103-11 91 STREET,-73.84834112082805,40.6811002364866,3
103-11 LIBERTY AVENUE,-73.83762058541912,40.68174709838113,1
103-12 106 STREET,-73.83574999895204,40.68440962187933,1
103-12 111 STREET,-73.83158936377288,40.685740313991325,2
103-12 121 STREET,-73.82276697760595,40.68817814944294,9
103-12 124 STREET,-73.82062022403352,40.68865790373139,1
103-12 89 STREET,-73.85009072048202,40.68067159924272,11
103-13 113 STREET,-73.82984312494074,40.68616593020061,1
103-13 89 STREET,-73.85007268113308,40.68067706529293,7
103-14 35 AVENUE,-73.8649175020362,40.75477111497285,3
103-15 110 STREET,-73.83239771777654,40.68546976133688,3
103-15 112 STREET,-73.8307233749009,40.68598607321237,1
103-15 124 STREET,-73.8205734737906,40.68861116965621,1
103-16 106 STREET,-73.83572488820805,40.68435743527922,2
103-16 124 STREET,-73.82058794141616,40.688594723556704,5
103-16 35 AVENUE,-73.86490305881735,40.75477384278394,2
103-17 104 STREET,-73.8377746050313,40.68364670131568,1
103-17 117 STREET,-73.82649106867079,40.68706944571386,1
103-17 169 STREET,-73.78902394611967,40.70291557543752,1
103-17 LEFFERTS BOULEVARD,-73.82478080575241,40.68750052892377,1
103-18 124 STREET,-73.82057359935041,40.68856450865911,11
103-19 120 STREET,-73.82374877236784,40.687795388699925,1
103-20 106 STREET,-73.83569977750335,40.6843052486733,1
103-20 126 STREET,-73.81889852065338,40.68928925036593,4
103-21 118 STREET,-73.8256216892174,40.687219094276536,1
103-21 218 PLACE,-73.73704980546972,40.71274466394663,4
103-21 65 ROAD,-73.85167186109838,40.73003556112248,4
103-22 124 STREET,-73.8205413094352,40.68850407323514,1
103-22 PLATTWOOD AVENUE,-73.83554507120097,40.67832141250896,10
103-24 LEFFERTS BOULEVARD,-73.82475223372455,40.68739618392046,1
103-25 121 STREET,-73.82268076673931,40.68805450171109,1
103-26 106 STREET,-73.83566031210586,40.68422559379534,1
103-26 68 ROAD,-73.84946717556372,40.72530896757748,2
103-27 97 STREET,-73.84288735279647,40.68209750738839,1
103-30 106 STREET,-73.83563520150135,40.6841734071745,1
103-30 110 STREET,-73.83234404004398,40.68530774133439,1
103-30 116 STREET,-73.82729243995566,40.686724809424895,1
103-30 125 STREET,-73.81972886399363,40.688922754125,1
103-32 110 STREET,-73.83233327140182,40.6852885122092,2
103-34 116 STREET,-73.82727091224335,40.68668360546919,2
103-35 117 STREET,-73.82639062232502,40.68687167032853,1
103-35 125 STREET,-73.81968928134137,40.6888924995754,1
103-36 103 STREET,-73.83848635655376,40.68304659644453,1
103-39 98 STREET,-73.8421793539588,40.68265647297874,1
103-41 105 STREET,-73.83646360774898,40.683062952892215,6
103-41 106 STREET,-73.83555257753531,40.68404977417576,1
103-41 118 STREET,-73.82550332425183,40.68698011931822,4
103-41 135 STREET,-73.81173485054072,40.6914131895239,1
103-42 108 STREET,-73.83377439570837,40.68429973867004,1
103-42 124 STREET,-73.82038707974345,40.68819916246412,1
103-43 117 STREET,-73.82634758224259,40.68678377254589,2
103-44 102 STREET,-73.83926965609875,40.682674403596224,1
103-44 106 STREET,-73.83554550852054,40.683992123762685,1
103-48 177 STREET,-73.7819963875695,40.704587770697046,1
103-49 105 STREET,-73.8364277275017,40.682991537691706,2
103-52 52 AVENUE,-73.85759606392664,40.74197998691565,1
103-58 51 AVENUE,-73.8576701466152,40.742776057233655,2
103-67 100 STREET,-73.840522421892,40.6819844628951,1
1030 67 STREET,-74.00854171407828,40.62832165307889,1
1030 BOYNTON AVENUE,-73.87737784124917,40.82502279127209,36
1030 MADISON STREET,-73.91776684172213,40.69027795258777,2
1030 PRESIDENT STREET,-73.95738816955401,40.66864592455564,1
1030 RATHBUN AVENUE,-74.21060764402858,40.53606815665613,1
10307 FLATLANDS AVENUE,-73.89592158520432,40.64673356570643,1
10308 AVENUE K,-73.8923414405822,40.64337888566797,1
1031 EAST   92 STREET,-73.90781015913122,40.64385070599477,3
1031 NOSTRAND AVENUE,-73.9508927692513,40.66324435643921,1
1031 SCHENECTADY AVENUE,-73.93286811835844,40.64764488794575,2
1032 DEKALB AVENUE,-73.9336911204883,40.69339805422538,4
1032 POST AVENUE,-74.13502403610046,40.63333427323517,4
1032 REV JAMES A POLITE AVENUE,-73.89885225499991,40.8243766603989,1
10323 AVENUE J,-73.89410081435629,40.64507130787812,4
1033 EAST  101 STREET,-73.89499368611473,40.64328527049689,2
1033 EAST  211 STREET,-73.85669239603298,40.87521062181229,1
1033 EAST  213 STREET,-73.85589375797845,40.87665333696985,1
1033 LOGAN AVENUE,-73.82498359944083,40.83278860385472,2
1033 PACIFIC STREET,-73.95960226251792,40.6792744940979,2
1033 WHEELER AVENUE,-73.87919256198785,40.82453889152126,1
1034 EAST   57 STREET,-73.92102863414596,40.62766903655093,4
1034 EAST  218 STREET,-73.85365567264552,40.87982887641676,2
1034 UNION STREET,-73.95755697305748,40.66962038283521,2
1034B WYCKOFF AVENUE,-73.90368195157228,40.6953640647946,1
1035 ANDERSON AVENUE,-73.92646534795769,40.833227323231135,2
1035 EAST  218 STREET,-73.85362311474728,40.87983432451482,1
1035 GRAND CONCOURSE,-73.92066857221349,40.830566598600406,1
1035 HEGEMAN AVENUE,-73.87482031220475,40.66718587349431,6
1035 LAFAYETTE AVENUE,-73.93020155096089,40.69231729624895,2
1035 REV JAMES A POLITE AVENUE,-73.89887774754479,40.824244936295685,4
1035 THOMAS S BOYLAND STREET,-73.90992817846072,40.6551142352124,1
1035 UNION STREET,-73.95891291856857,40.66991895785172,5
1036 EAST   42 STREET,-73.93575050520758,40.62946506446848,1
1036 EAST   92 STREET,-73.90770582334758,40.64373259649421,1
1036 NEILL AVENUE,-73.85812934698188,40.85251646461783,1
1036 POST AVENUE,-74.13510699600289,40.63338083723495,1
1036 REV JAMES A POLITE AVENUE,-73.89884848743517,40.824478211655936,1
1037 DEAN STREET,-73.95581773631302,40.67765643119432,1
1037 LENOX ROAD,-73.921519624538,40.657417366197,1
1037 OGDEN AVENUE,-73.92882432434307,40.8339314496591,1
1037 REV JAMES A POLITE AVENUE,-73.89887410099173,40.82426689084157,1
1038 ANDERSON AVENUE,-73.92648709670974,40.83316695341027,1
1038 POST AVENUE,-74.13515028020126,40.63340548948722,2
1039 EAST  217 STREET,-73.85431876060143,40.8792258827584,1
1039 FAILE STREET,-73.88958459102507,40.82426660430463,1
1039 HALSEY STREET,-73.91346493374384,40.68752728186351,1
1039 HEGEMAN AVENUE,-73.8747265133522,40.6672269430934,4
1039 OGDEN AVENUE,-73.92879898137184,40.83397534941743,3
1039 RATHBUN AVENUE,-74.21095654146764,40.536045557557074,1
104 5 AVENUE,-73.97814068525452,40.67985865665478,1
104 AVENUE,-73.75807566394032,40.7090664589505,8
104 BIRCH ROAD,-74.16563686849278,40.62437366787685,1
104 CARLTON AVENUE,-73.97320984646949,40.69457782049248,2
104 COURSEN PLACE,-74.0805173887716,40.619150874616274,2
104 DETROIT AVENUE,-74.17766148361643,40.54584051830323,1
104 EAST  196 STREET,-73.89398756518766,40.86830133925231,3
104 ELDERT STREET,-73.9120800698178,40.68771287663037,1
104 GLEN STREET,-73.87195729416041,40.68079956681351,1
104 HAVEN AVENUE,-73.94243146126381,40.84471751970406,1
104 HIGHLAND PLACE,-73.88151188173968,40.682698207725295,2
104 LINDEN BOULEVARD,-73.95478215098584,40.65236838471437,1
104 MAIN STREET,-74.24994117455897,40.5122245591026,1
104 MARTIN LUTHER KING JR PLACE,-73.9486248390485,40.6969409514757,1
104 MC KIBBIN STREET,-73.94397671991338,40.70506603647954,2
104 MONTREAL AVENUE,-74.13186584487987,40.56298869389046,2
104 ROAD,-73.74565305891704,40.71104233404262,4
104 SUFFOLK STREET,-73.9862194887898,40.71869560995116,5
104 TAPSCOTT STREET,-73.92035694809981,40.665247425661455,1
104 VERMILYEA AVENUE,-73.9220143421428,40.8662514382458,4
104 WEST   70 STREET,-73.98002266125502,40.77621914334062,1
104 WEST  168 STREET,-73.92439619297754,40.838284489331706,1
104-05 170 STREET,-73.78726487376488,40.70148505541478,1
104-05 MARTENSE AVENUE,-73.85564579242256,40.74103336333946,2
104-05 WESTSIDE AVENUE,-73.85401868534494,40.737553706984,1
104-11 106 STREET,-73.83523167632056,40.68259183856763,1
104-12 103 AVENUE,-73.83785957015789,40.684291843562825,2
104-12 122 STREET,-73.82146869188188,40.68690256636148,30
104-12 35 AVENUE,-73.86402198100897,40.75495944903067,1
104-12 ROSITA ROAD,-73.83439988929274,40.677798262032674,1
104-13 106 STREET,-73.83523167632056,40.68259183856763,3
104-13 110 STREET,-73.8319362333871,40.68402259096207,1
104-13 115 STREET,-73.82755190350359,40.68538849240145,1
104-13 127 STREET,-73.81769327254891,40.68829373835717,1
104-14 103 AVENUE,-73.8378451344238,40.68429731277401,2
104-14 105 STREET,-73.83605474348552,40.68218129762165,2
104-14 110 STREET,-73.8319542751273,40.68401712775761,1
104-14 123 STREET,-73.82063854568784,40.68720869041844,1
104-14 195 STREET,-73.76311211895181,40.707498343188426,1
104-14 214 STREET,-73.74465459442419,40.71156780675045,1
104-14 217 LANE,-73.73915320008042,40.71263691348077,1
104-14 INWOOD STREET,-73.80780654529656,40.69314139428592,3
104-14 ROSITA ROAD,-73.83437826463955,40.677795486128105,1
104-15 106 STREET,-73.83523168310245,40.68258909380016,1
104-15 115 STREET,-73.82755190350359,40.68538849240145,1
104-15 116 STREET,-73.82667181697236,40.68550519552566,16
104-15 122 STREET,-73.82144705011528,40.68690527756003,1
104-15 131 STREET,-73.81438007431088,40.68938909715562,2
104-15 133 STREET,-73.81325910294996,40.69051264177371,1
104-15 95 AVENUE,-73.84024201413598,40.68916715240577,1
104-16 103 AVENUE,-73.83783431095911,40.68430004229767,3
104-16 106 STREET,-73.83524972418483,40.68258363007804,2
104-16 107 AVENUE,-73.83608715630551,40.68072935649022,1
104-16 108 STREET,-73.83345675380711,40.682995510333335,3
104-16 125 STREET,-73.81916232648403,40.68774710101544,1
104-17 115 STREET,-73.82755191060187,40.68538574763537,2
104-17 131 STREET,-73.81436214430228,40.689353386143,2
104-17 90 AVENUE,-73.84167134765997,40.693129836538674,1
104-17 95 AVENUE,-73.8402275775418,40.689172621912505,1
104-18 112 STREET,-73.83011006812231,40.68470335872494,3
104-18 122 STREET,-73.82146510084371,40.68689707123697,1
104-18 187 STREET,-73.76992852145472,40.70557710370914,2
104-18 49 AVENUE,-73.85860122783455,40.74446797241509,1
104-19 105 STREET,-73.83603670932666,40.68218401670261,1
104-19 115 STREET,-73.82755191060187,40.68538574763537,6
104-19 120 STREET,-73.82313982219253,40.68627384827965,10
104-19 122 STREET,-73.82144705746502,40.68690253279486,33
104-19 171 STREET,-73.78672495557645,40.702280040636346,1
104-19 92 AVENUE,-73.84112995660003,40.69181708872735,1
104-19 95 AVENUE,-73.84021314752276,40.68917534665193,1
104-19 ROSITA ROAD,-73.83433498124721,40.67780365815197,1
104-20 115 STREET,-73.82756996016761,40.68537754035318,1
104-20 116 STREET,-73.82668987381253,40.68549424361564,1
104-20 125 STREET,-73.81916234137177,40.68774161148596,1
104-20 126 STREET,-73.818389911763,40.68803134134886,1
104-20 214 STREET,-73.74465460493876,40.71156506199989,1
104-20 68 DRIVE,-73.84898156338559,40.724671547043656,1
104-20 ALSTYNE AVENUE,-73.8572325923188,40.74319271828895,1
104-21 103 STREET,-73.83759289150156,40.68127495758113,1
104-21 106 STREET,-73.83522808438046,40.68258634386978,1
104-21 112 STREET,-73.83008842042709,40.68470881631583,1
104-21 116 STREET,-73.82666822558068,40.6854997005626,1
104-21 121 STREET,-73.8222880279248,40.68659093006886,1
104-21 122 STREET,-73.82144705746502,40.68690253279486,3
104-21 212 PLACE,-73.74543651875906,40.710836683872095,1
104-21 37 ROAD,-73.86289655894588,40.75285563692984,1
